interval,rtt
100000,143807
100000,43673
100000,2890
100000,3302
100000,3187
100000,5375
100000,4957
100000,3325
100000,4492
100000,2859
100000,5739
100000,2816
100000,5198
100000,3309
100000,5016
100000,3277
100000,3007
100000,3124
100000,3906
100000,5667
100000,3134
100000,3006
100000,2953
100000,3091
100000,5528
100000,3088
100000,2797
100000,2719
100000,7580
100000,2759
100000,4245
100000,2841
100000,2830
100000,2986
100000,2838
100000,3255
100000,6344
100000,3097
100000,3132
100000,2927
100000,4822
100000,2802
100000,3057
100000,2848
100000,6514
100000,2906
100000,2891
100000,3106
100000,4256
100000,2420
100000,2378
100000,2634
100000,2809
100000,2791
100000,2622
100000,2642
100000,2848
100000,19540
100000,2661
100000,2840
100000,2702
100000,2655
100000,5301
100000,2923
100000,2748
100000,2724
100000,2773
100000,3118
100000,3001
100000,2910
100000,2753
100000,2767
100000,2859
100000,3544
100000,3185
100000,2827
100000,14599
100000,6095
100000,2693
100000,3814
100000,3322
100000,2966
100000,3047
100000,2768
100000,2654
100000,2808
100000,2750
100000,2975
100000,2896
100000,3096
100000,2749
100000,2825
100000,3061
100000,2881
100000,4296
100000,2742
100000,3019
100000,3017
100000,2737
100000,5001
