interval,rtt
40000,100995
40000,60863
40000,20746
40000,2723
40000,4714
40000,3027
40000,2965
40000,2954
40000,2522
40000,4817
40000,4097
40000,2907
40000,2773
40000,2801
40000,2794
40000,2651
40000,2828
40000,2783
40000,3877
40000,6111
40000,4958
40000,7758
40000,2807
40000,2788
40000,2848
40000,2458
40000,4362
40000,2803
40000,2899
40000,5603
40000,6120
40000,3248
40000,2797
40000,3090
40000,4915
40000,2838
40000,3607
40000,2896
40000,2987
40000,2726
40000,2775
40000,2873
40000,4027
40000,3021
40000,2787
40000,2938
40000,2879
40000,2882
40000,2612
40000,2714
40000,4207
40000,2468
40000,2788
40000,2504
40000,4817
40000,2919
40000,3893
40000,5550
40000,5392
40000,5371
40000,2892
40000,5359
40000,2794
40000,2991
40000,3874
40000,3104
40000,4358
40000,2795
40000,14429
40000,2992
40000,3098
40000,3911
40000,2737
40000,3086
40000,4299
40000,2857
40000,2512
40000,2795
40000,2542
40000,2792
40000,2790
40000,2849
40000,3882
40000,5043
40000,7856
40000,3108
40000,3063
40000,3081
40000,5040
40000,2920
40000,4373
40000,2978
40000,2867
40000,3043
40000,3163
40000,3313
40000,3131
40000,5158
40000,4206
40000,2891
