interval,rtt
100000,81199
100000,4884
100000,3295
100000,3162
100000,3094
100000,3883
100000,2864
100000,3022
100000,4846
100000,5149
100000,3023
100000,2510
100000,4513
100000,4754
100000,2709
100000,2999
100000,4230
100000,3046
100000,2894
100000,4385
100000,3250
100000,2504
100000,2831
100000,2856
100000,4776
100000,2974
100000,2895
100000,2842
100000,7803
100000,3075
100000,4687
100000,2720
100000,5032
100000,2957
100000,3184
100000,3230
100000,4964
100000,4298
100000,3231
100000,3189
100000,5286
100000,3867
100000,2976
100000,4067
100000,7516
100000,2834
100000,3448
100000,2791
100000,5859
100000,3432
100000,3280
100000,2943
100000,6078
100000,6253
100000,2915
100000,2909
100000,3105
100000,2867
100000,2853
100000,2728
100000,2696
100000,2665
100000,2893
100000,2610
100000,2886
100000,6578
100000,2815
100000,2981
100000,3165
100000,3273
100000,3653
100000,2621
100000,2643
100000,2501
100000,4017
100000,2804
100000,6066
100000,2909
100000,2806
100000,2584
100000,2865
100000,2515
100000,2776
100000,4028
100000,2847
100000,4558
100000,5004
100000,3175
100000,5323
100000,7654
100000,3902
100000,2718
100000,3076
100000,9444
100000,6503
100000,3177
100000,3284
100000,2871
100000,3344
100000,2705
