interval,rtt
70000,93622
70000,23379
70000,3097
70000,3687
70000,2662
70000,5036
70000,4464
70000,13873
70000,4704
70000,3305
70000,4105
70000,3997
70000,4423
70000,2836
70000,2843
70000,3042
70000,4841
70000,3957
70000,2687
70000,2677
70000,2796
70000,4565
70000,2871
70000,2866
70000,2563
70000,4795
70000,4023
70000,2883
70000,2810
70000,2836
70000,2684
70000,4244
70000,2765
70000,2810
70000,3657
70000,2801
70000,4069
70000,2753
70000,5087
70000,3216
70000,2960
70000,4168
70000,3800
70000,2391
70000,2698
70000,2845
70000,5919
70000,3149
70000,2821
70000,2906
70000,4688
70000,4142
70000,2543
70000,2936
70000,2716
70000,2559
70000,5132
70000,2716
70000,2749
70000,3155
70000,2824
70000,4058
70000,2643
70000,2577
70000,2791
70000,2668
70000,4037
70000,2988
70000,2789
70000,2746
70000,3333
70000,4613
70000,3757
70000,2709
70000,2720
70000,3691
70000,15154
70000,2972
70000,3982
70000,5752
70000,5348
70000,4396
70000,4636
70000,2886
70000,2701
70000,2774
70000,4149
70000,2886
70000,2947
70000,2963
70000,3271
70000,4231
70000,3915
70000,3015
70000,2820
70000,3129
70000,3941
70000,2794
70000,2755
70000,3043
