interval,rtt
80000,50703
80000,2879
80000,3347
80000,3063
80000,2910
80000,4578
80000,2985
80000,3105
80000,4273
80000,5913
80000,2883
80000,2993
80000,3460
80000,4135
80000,3174
80000,2848
80000,2951
80000,4183
80000,2844
80000,2864
80000,2836
80000,4191
80000,3645
80000,2871
80000,3291
80000,3862
80000,2652
80000,2540
80000,2558
80000,3935
80000,2689
80000,3325
80000,6041
80000,3934
80000,3136
80000,2875
80000,3077
80000,4139
80000,3358
80000,2953
80000,3852
80000,4247
80000,3083
80000,2831
80000,2983
80000,4693
80000,2797
80000,2847
80000,2715
80000,4343
80000,3235
80000,2842
80000,3804
80000,3940
80000,2806
80000,2995
80000,2629
80000,3923
80000,2854
80000,2917
80000,2853
80000,4862
80000,2751
80000,2490
80000,2704
80000,4271
80000,3159
80000,2874
80000,2745
80000,4259
80000,2660
80000,3165
80000,4104
80000,4055
80000,3206
80000,2833
80000,3137
80000,4512
80000,3048
80000,2928
80000,2993
80000,3897
80000,2801
80000,2700
80000,3264
80000,4306
80000,4000
80000,4509
80000,3712
80000,4578
80000,3200
80000,2613
80000,2984
80000,4299
80000,3122
80000,2714
80000,2604
80000,4124
80000,2750
80000,2874
