interval,rtt
60000,75076
60000,14977
60000,4714
60000,2610
60000,2809
60000,2647
60000,4537
60000,3681
60000,3027
60000,4044
60000,7638
60000,2796
60000,4177
60000,2808
60000,3749
60000,3111
60000,3123
60000,3987
60000,5403
60000,2802
60000,2830
60000,3054
60000,3963
60000,3264
60000,2768
60000,2936
60000,2785
60000,6270
60000,2818
60000,3184
60000,2884
60000,4978
60000,4221
60000,3443
60000,2772
60000,4816
60000,3130
60000,5075
60000,3616
60000,5117
60000,2729
60000,3013
60000,2783
60000,5018
60000,2955
60000,3049
60000,2921
60000,4608
60000,2796
60000,2786
60000,2867
60000,3897
60000,2731
60000,2916
60000,2696
60000,4770
60000,2841
60000,2777
60000,2808
60000,4752
60000,2872
60000,2766
60000,3152
60000,4068
60000,2947
60000,2974
60000,2668
60000,3381
60000,2462
60000,5583
60000,3057
60000,5925
60000,2751
60000,3295
60000,2691
60000,5223
60000,2752
60000,2818
60000,2544
60000,4689
60000,2790
60000,2662
60000,2696
60000,3591
60000,2828
60000,3566
60000,3852
60000,2754
60000,2879
60000,2720
60000,3168
60000,2451
60000,4132
60000,17201
60000,4544
60000,4402
60000,3390
60000,7511
60000,2806
60000,2824
