interval,rtt
80000,94019
80000,13723
80000,3971
80000,2661
80000,2832
80000,3087
80000,3951
80000,2581
80000,2657
80000,2547
80000,4104
80000,2710
80000,5752
80000,2728
80000,4239
80000,3695
80000,3651
80000,2675
80000,3963
80000,3059
80000,2864
80000,2966
80000,3918
80000,3093
80000,3287
80000,2800
80000,3961
80000,3367
80000,2769
80000,2722
80000,4424
80000,2750
80000,2707
80000,3214
80000,4397
80000,3169
80000,2742
80000,2964
80000,4131
80000,3761
80000,6155
80000,3063
80000,4046
80000,2811
80000,2741
80000,5687
80000,4952
80000,2860
80000,2709
80000,4213
80000,4375
80000,3285
80000,2771
80000,2751
80000,4044
80000,2816
80000,3099
80000,4163
80000,4083
80000,2716
80000,2728
80000,2996
80000,3970
80000,2895
80000,2482
80000,2621
80000,4276
80000,2829
80000,3003
80000,2700
80000,4413
80000,2585
80000,2851
80000,8373
80000,3893
80000,2795
80000,4019
80000,2759
80000,4042
80000,2582
80000,2837
80000,2928
80000,4157
80000,2713
80000,2711
80000,2542
80000,3998
80000,2941
80000,5028
80000,2611
80000,4799
80000,3081
80000,2967
80000,3119
80000,4124
80000,2818
80000,3032
80000,2707
80000,4602
80000,2762
