interval,rtt
50000,203664
50000,153496
50000,103234
50000,53002
50000,2807
50000,2978
50000,5812
50000,3328
50000,3148
50000,2941
50000,3224
50000,2914
50000,2691
50000,5154
50000,2766
50000,3013
50000,3160
50000,2755
50000,3279
50000,2767
50000,2660
50000,2680
50000,2714
50000,2997
50000,2801
50000,2886
50000,3078
50000,2737
50000,2630
50000,2533
50000,2643
50000,3187
50000,2801
50000,4195
50000,2764
50000,2637
50000,3612
50000,2528
50000,2673
50000,3291
50000,3190
50000,2730
50000,2707
50000,2896
50000,3695
50000,3297
50000,2858
50000,2990
50000,3050
50000,2867
50000,2671
50000,2752
50000,2776
50000,2727
50000,2463
50000,2806
50000,3042
50000,3089
50000,4922
50000,4434
50000,2734
50000,4896
50000,4290
50000,2797
50000,2851
50000,6905
50000,3161
50000,2923
50000,2458
50000,2739
50000,3351
50000,2702
50000,2843
50000,2475
50000,2683
50000,2793
50000,2609
50000,2754
50000,2649
50000,2781
50000,2920
50000,3033
50000,3139
50000,3076
50000,2737
50000,2892
50000,3181
50000,2787
50000,2706
50000,2892
50000,2841
50000,2907
50000,2829
50000,3522
50000,2790
50000,2793
50000,2848
50000,2836
50000,2811
50000,2866
