interval,rtt
60000,2897
60000,2729
60000,2619
60000,2836
60000,2686
60000,4414
60000,3105
60000,3131
60000,3175
60000,3153
60000,3197
60000,2878
60000,2932
60000,2787
60000,3104
60000,2547
60000,2888
60000,2961
60000,2892
60000,3035
60000,3051
60000,5032
60000,2799
60000,2899
60000,2755
60000,5288
60000,2950
60000,2797
60000,3145
60000,3789
60000,2915
60000,3058
60000,2736
60000,4651
60000,2528
60000,2942
60000,2911
60000,5299
60000,2971
60000,2747
60000,2896
60000,2778
60000,6278
60000,6526
60000,2823
60000,2762
60000,3374
60000,3002
60000,5057
60000,3307
60000,2936
60000,5234
60000,2920
60000,2952
60000,4185
60000,4884
60000,2937
60000,2804
60000,3208
60000,5979
60000,2857
60000,2901
60000,2811
60000,4858
60000,2888
60000,2794
60000,2673
60000,4827
60000,2593
60000,2822
60000,2889
60000,4794
60000,2940
60000,2787
60000,2756
60000,4984
60000,3045
60000,2890
60000,2931
60000,4889
60000,2932
60000,4207
60000,2872
60000,4738
60000,2756
60000,3151
60000,3237
60000,5198
60000,3013
60000,2895
60000,2898
60000,6288
60000,2861
60000,2845
60000,4179
60000,4643
60000,2934
60000,2789
60000,2837
60000,5103
