interval,rtt
100000,137787
100000,37573
100000,2947
100000,2908
100000,2991
100000,4071
100000,3825
100000,2865
100000,4080
100000,3048
100000,3707
100000,4463
100000,3117
100000,5654
100000,4378
100000,2693
100000,2681
100000,3159
100000,3045
100000,4772
100000,2907
100000,2979
100000,2951
100000,5100
100000,2792
100000,2873
100000,2809
100000,4998
100000,2872
100000,2995
100000,3122
100000,5439
100000,3309
100000,3264
100000,5903
100000,5252
100000,2967
100000,3106
100000,5773
100000,4025
100000,2802
100000,5342
100000,3622
100000,5013
100000,3635
100000,7179
100000,2837
100000,6554
100000,4515
100000,2851
100000,3629
100000,4366
100000,2963
100000,3113
100000,3518
100000,3068
100000,9439
100000,3065
100000,3038
100000,3141
100000,2841
100000,2867
100000,3994
100000,2827
100000,2544
100000,4152
100000,2697
100000,3365
100000,2755
100000,2772
100000,2828
100000,3096
100000,2577
100000,3000
100000,2891
100000,2881
100000,2959
100000,2855
100000,2564
100000,2496
100000,2610
100000,2895
100000,3154
100000,3027
100000,2357
100000,3063
100000,3111
100000,2856
100000,3128
100000,5342
100000,2932
100000,2918
100000,6796
100000,3066
100000,2761
100000,2548
100000,2253
100000,2946
100000,4867
100000,4561
