interval,rtt
100000,45953
100000,3410
100000,3570
100000,3061
100000,6269
100000,3209
100000,2705
100000,5890
100000,6864
100000,2957
100000,2800
100000,5603
100000,3850
100000,2840
100000,2864
100000,4871
100000,3223
100000,7120
100000,3036
100000,4631
100000,6008
100000,18044
100000,18655
100000,3108
100000,5368
100000,4904
100000,4112
100000,3029
100000,3267
100000,2864
100000,2942
100000,2912
100000,2475
100000,3068
100000,3053
100000,2828
100000,2825
100000,2870
100000,3057
100000,2491
100000,3007
100000,3086
100000,3445
100000,3136
100000,3950
100000,3301
100000,2984
100000,4350
100000,3171
100000,2906
100000,2844
100000,2862
100000,2925
100000,2797
100000,3107
100000,2663
100000,2692
100000,11668
100000,3343
100000,2492
100000,3322
100000,4225
100000,2932
100000,2769
100000,2723
100000,3741
100000,2695
100000,2763
100000,2821
100000,2942
100000,3598
100000,2903
100000,2876
100000,2835
100000,2866
100000,2821
100000,2837
100000,2714
100000,6100
100000,8215
100000,3088
100000,3889
100000,4383
100000,4092
100000,5150
100000,3150
100000,5047
100000,5336
100000,7375
100000,2776
100000,2766
100000,3719
100000,6043
100000,2742
100000,8114
100000,2815
100000,2800
100000,3082
100000,3064
100000,2554
