interval,rtt
90000,71981
90000,2431
90000,3024
90000,3003
90000,8274
90000,4194
90000,2770
90000,2986
90000,2763
90000,4160
90000,4266
90000,4519
90000,5864
90000,4276
90000,2465
90000,2703
90000,2911
90000,4247
90000,2558
90000,2652
90000,2871
90000,5116
90000,4038
90000,3001
90000,3212
90000,4250
90000,2914
90000,2724
90000,2795
90000,4232
90000,2657
90000,3650
90000,2764
90000,4147
90000,3334
90000,2779
90000,2727
90000,5358
90000,3771
90000,5962
90000,2887
90000,3846
90000,2709
90000,2864
90000,3781
90000,5244
90000,2935
90000,4803
90000,3013
90000,3975
90000,2731
90000,2469
90000,2945
90000,3901
90000,3504
90000,3571
90000,4907
90000,3521
90000,2765
90000,3232
90000,2960
90000,4075
90000,2678
90000,2544
90000,3022
90000,6436
90000,4076
90000,5413
90000,5383
90000,48468
90000,37953
90000,2685
90000,2936
90000,3922
90000,2822
90000,2968
90000,2596
90000,4282
90000,2940
90000,3135
90000,2799
90000,4062
90000,2945
90000,2745
90000,2783
90000,4255
90000,2953
90000,2832
90000,3039
90000,4125
90000,2880
90000,2995
90000,2729
90000,7110
90000,2498
90000,2775
90000,2231
90000,4894
90000,2577
90000,2717
