interval,rtt
40000,64227
40000,24009
40000,4924
40000,2940
40000,2913
40000,3631
40000,3090
40000,6319
40000,2799
40000,4261
40000,2775
40000,2732
40000,5014
40000,2985
40000,3919
40000,5012
40000,6805
40000,5223
40000,3516
40000,2887
40000,3709
40000,10877
40000,3094
40000,2867
40000,2664
40000,3669
40000,2702
40000,2681
40000,2641
40000,4573
40000,2468
40000,2832
40000,2806
40000,3714
40000,4847
40000,2344
40000,2813
40000,2679
40000,2660
40000,2623
40000,2670
40000,4240
40000,3202
40000,3127
40000,2904
40000,3164
40000,2495
40000,2700
40000,2625
40000,6063
40000,2392
40000,2705
40000,3594
40000,2717
40000,4799
40000,2582
40000,2931
40000,4186
40000,2849
40000,9522
40000,4158
40000,3376
40000,2896
40000,2707
40000,5012
40000,4562
40000,2972
40000,2843
40000,2690
40000,4891
40000,2742
40000,2880
40000,2641
40000,4165
40000,4573
40000,2643
40000,2654
40000,2439
40000,2875
40000,6435
40000,2853
40000,4266
40000,2802
40000,2965
40000,3694
40000,2861
40000,2946
40000,2898
40000,2683
40000,6236
40000,3564
40000,2769
40000,2616
40000,2749
40000,4833
40000,4974
40000,2794
40000,3946
40000,3159
40000,3500
