interval,rtt
110000,3239
110000,132460
110000,22344
110000,2927
110000,212060
110000,101939
110000,2348
110000,86267
110000,2737
110000,69839
110000,2582
110000,56342
110000,2828
110000,142576
110000,32482
110000,2788
110000,120841
110000,10642
110000,2883
110000,93311
110000,3000
110000,80880
110000,2946
110000,62536
110000,2865
110000,49867
110000,3079
110000,135134
110000,24951
110000,5729
110000,109675
110000,2227
110000,94844
110000,5021
110000,81435
110000,3792
110000,63888
110000,4783
110000,51002
110000,3313
110000,136248
110000,26137
110000,2550
110000,215809
110000,105700
110000,3133
110000,194496
110000,84370
110000,3611
110000,4708
110000,62260
110000,3124
110000,45270
110000,2783
110000,131770
110000,21664
110000,2485
110000,108400
110000,2232
110000,91907
110000,2733
110000,88156
110000,2881
110000,62528
110000,2649
110000,49707
110000,2755
110000,132887
110000,22782
110000,3844
110000,108740
110000,2474
110000,93836
110000,2688
110000,78287
110000,2997
110000,63528
110000,2827
110000,47712
110000,2746
110000,135551
110000,25452
110000,4098
110000,110433
110000,2117
110000,95535
110000,3188
110000,82478
110000,2622
110000,69385
110000,3503
110000,48985
110000,3129
110000,137314
110000,27195
110000,3128
110000,112726
110000,2610
110000,93732
110000,4979
