interval,rtt
120000,128134
120000,7913
120000,90655
120000,4901
120000,7393
120000,2848
120000,123690
120000,3504
120000,86546
120000,2825
120000,52128
120000,2946
120000,79422
120000,3729
120000,80933
120000,3626
120000,46959
120000,2803
120000,116704
120000,2810
120000,78936
120000,4733
120000,44454
120000,2577
120000,112354
120000,4601
120000,73085
120000,2810
120000,142677
120000,22568
120000,2785
120000,3168
120000,71492
120000,2428
120000,137212
120000,17105
120000,101069
120000,4381
120000,66701
120000,3088
120000,133158
120000,13042
120000,74556
120000,1657
120000,4097
120000,48342
120000,3259
120000,215144
120000,95025
120000,2853
120000,58397
120000,3147
120000,125549
120000,5439
120000,89800
120000,4559
120000,54178
120000,3000
120000,120573
120000,2289
120000,87230
120000,2808
120000,50855
120000,2682
120000,123796
120000,3625
120000,79674
120000,2735
120000,147816
120000,27700
120000,4842
120000,97083
120000,2890
120000,60199
120000,4901
120000,128744
120000,8640
120000,91226
120000,3116
120000,6567
120000,140722
120000,20546
120000,4953
120000,89058
120000,4546
120000,53275
120000,3811
120000,221434
120000,101326
120000,2710
120000,66718
120000,2921
120000,132767
120000,12663
120000,95003
120000,2741
120000,62982
120000,2702
120000,130796
120000,10677
