interval,rtt
80000,93018
80000,12852
80000,5439
80000,3981
80000,8196
80000,4982
80000,2809
80000,5246
80000,4811
80000,5437
80000,3469
80000,2843
80000,5998
80000,6129
80000,2689
80000,4396
80000,14610
80000,4146
80000,3082
80000,2837
80000,2705
80000,5548
80000,3109
80000,2939
80000,3671
80000,2979
80000,3284
80000,2965
80000,3556
80000,3310
80000,3401
80000,2831
80000,3693
80000,2828
80000,2867
80000,2778
80000,2479
80000,2873
80000,2991
80000,5088
80000,4933
80000,5226
80000,7416
80000,3948
80000,3194
80000,2790
80000,2975
80000,3962
80000,2577
80000,3689
80000,2564
80000,4291
80000,2790
80000,2911
80000,2832
80000,4234
80000,2570
80000,2996
80000,3098
80000,5870
80000,2938
80000,2980
80000,3003
80000,4053
80000,2771
80000,4559
80000,2939
80000,4253
80000,2927
80000,5816
80000,2889
80000,4005
80000,2725
80000,4781
80000,33996
80000,7483
80000,3160
80000,2929
80000,2971
80000,4033
80000,2710
80000,3318
80000,2751
80000,3803
80000,2996
80000,2789
80000,3071
80000,4499
80000,3112
80000,2989
80000,3068
80000,4226
80000,2844
80000,2773
80000,2966
80000,4337
80000,2835
80000,2836
80000,2893
80000,4393
