interval,rtt
70000,49174
70000,2653
70000,2750
70000,3715
70000,2678
70000,3781
70000,2901
70000,2544
70000,2745
70000,2680
70000,4000
70000,2711
70000,2686
70000,2793
70000,2901
70000,9994
70000,2659
70000,2807
70000,2870
70000,2933
70000,4227
70000,2896
70000,2790
70000,2955
70000,3852
70000,3945
70000,3232
70000,2711
70000,2897
70000,2825
70000,3750
70000,2721
70000,2741
70000,3113
70000,5743
70000,3934
70000,4105
70000,4872
70000,2738
70000,2765
70000,5201
70000,2816
70000,2490
70000,2639
70000,2667
70000,3888
70000,2828
70000,2964
70000,2667
70000,2558
70000,4869
70000,2821
70000,2619
70000,2739
70000,2399
70000,4570
70000,2677
70000,3726
70000,3745
70000,2780
70000,6339
70000,2716
70000,4809
70000,3754
70000,2852
70000,4893
70000,2800
70000,3261
70000,2727
70000,2813
70000,3905
70000,2364
70000,3153
70000,2482
70000,2845
70000,4036
70000,2682
70000,2499
70000,2836
70000,3279
70000,4088
70000,2574
70000,2927
70000,2750
70000,2539
70000,4327
70000,3123
70000,2594
70000,3164
70000,2734
70000,4080
70000,3036
70000,8701
70000,2861
70000,2644
70000,4142
70000,2888
70000,2887
70000,2650
70000,3413
