interval,rtt
90000,134442
90000,44309
90000,2802
90000,3909
90000,2739
90000,4217
90000,2861
90000,3921
90000,2740
90000,4927
90000,2771
90000,4601
90000,3278
90000,4088
90000,2841
90000,3536
90000,2822
90000,4032
90000,2913
90000,5056
90000,2912
90000,4553
90000,2721
90000,2673
90000,3474
90000,3845
90000,3061
90000,2746
90000,5065
90000,4392
90000,6716
90000,4849
90000,6172
90000,4602
90000,3631
90000,2872
90000,6210
90000,4280
90000,2905
90000,2635
90000,4679
90000,3793
90000,2747
90000,3560
90000,4796
90000,3825
90000,2687
90000,2726
90000,4849
90000,3836
90000,2908
90000,2434
90000,4760
90000,5076
90000,2476
90000,2727
90000,4774
90000,3951
90000,2842
90000,3398
90000,5016
90000,4159
90000,2832
90000,3120
90000,2955
90000,5234
90000,2990
90000,2968
90000,3774
90000,9273
90000,2942
90000,3029
90000,3132
90000,6129
90000,2921
90000,3114
90000,2530
90000,5342
90000,2741
90000,3196
90000,2704
90000,5767
90000,2381
90000,2901
90000,2734
90000,9868
90000,8038
90000,3822
90000,3553
90000,9715
90000,3445
90000,3826
90000,2867
90000,5966
90000,2982
90000,4058
90000,3568
90000,5872
90000,2773
90000,3218
