interval,rtt
20000,163630
20000,143379
20000,123190
20000,103019
20000,82876
20000,62755
20000,42550
20000,22332
20000,2080
20000,3118
20000,2776
20000,2718
20000,2771
20000,3789
20000,2715
20000,2628
20000,2483
20000,2550
20000,2839
20000,2661
20000,2318
20000,2564
20000,2630
20000,4140
20000,2419
20000,2467
20000,3023
20000,2578
20000,2462
20000,2433
20000,2381
20000,2766
20000,2498
20000,2597
20000,2635
20000,2668
20000,2744
20000,2728
20000,3932
20000,3900
20000,2494
20000,2747
20000,2778
20000,2350
20000,2579
20000,2601
20000,2342
20000,2464
20000,2504
20000,2697
20000,2370
20000,2646
20000,2569
20000,4143
20000,2724
20000,2701
20000,2668
20000,2413
20000,2365
20000,2074
20000,2382
20000,2591
20000,2281
20000,2121
20000,2297
20000,2436
20000,2554
20000,2161
20000,3669
20000,2466
20000,2261
20000,2136
20000,2534
20000,3420
20000,2395
20000,2306
20000,2272
20000,2116
20000,2167
20000,2426
20000,2112
20000,2177
20000,2775
20000,3788
20000,2411
20000,2206
20000,2501
20000,2545
20000,2608
20000,2642
20000,5851
20000,4694
20000,2284
20000,2449
20000,3415
20000,2442
20000,2192
20000,2302
20000,3807
20000,2467
