interval,rtt
10000,72739
10000,62620
10000,52492
10000,42370
10000,32205
10000,22069
10000,11869
10000,4183
10000,2463
10000,2476
10000,3255
10000,2373
10000,2458
10000,2332
10000,2311
10000,2360
10000,3810
10000,3945
10000,4347
10000,3296
10000,2588
10000,2608
10000,2712
10000,2659
10000,2727
10000,4526
10000,2452
10000,5421
10000,5789
10000,2240
10000,3390
10000,3129
10000,5470
10000,2270
10000,2022
10000,2025
10000,2574
10000,2015
10000,2208
10000,2010
10000,1973
10000,2028
10000,2021
10000,2158
10000,1992
10000,3069
10000,5084
10000,3490
10000,3062
10000,2952
10000,2082
10000,2157
10000,1923
10000,3275
10000,5450
10000,1893
10000,1942
10000,2147
10000,1993
10000,2050
10000,1952
10000,1978
10000,1917
10000,2050
10000,2251
10000,1977
10000,1932
10000,2143
10000,2225
10000,2765
10000,2027
10000,4294
10000,3979
10000,2209
10000,2640
10000,2793
10000,2500
10000,2227
10000,1956
10000,2287
10000,1978
10000,2309
10000,2003
10000,2018
10000,7860
10000,1850
10000,2093
10000,2073
10000,2343
10000,2002
10000,2041
10000,2590
10000,2028
10000,2103
10000,2064
10000,2007
10000,2262
10000,2235
10000,2121
10000,2176
