interval,rtt
60000,78565
60000,18345
60000,4281
60000,6809
60000,6333
60000,4169
60000,3033
60000,10208
60000,3395
60000,5861
60000,3101
60000,2872
60000,4552
60000,4470
60000,2899
60000,2724
60000,2846
60000,3118
60000,2769
60000,8085
60000,3480
60000,4918
60000,2908
60000,2866
60000,4714
60000,2828
60000,2725
60000,2818
60000,6625
60000,2796
60000,4363
60000,2864
60000,4931
60000,2813
60000,2988
60000,2875
60000,4843
60000,2648
60000,2819
60000,2782
60000,4749
60000,2789
60000,3881
60000,2844
60000,5085
60000,3070
60000,3131
60000,4590
60000,4818
60000,2929
60000,2981
60000,2895
60000,7464
60000,2723
60000,3896
60000,2800
60000,2830
60000,5030
60000,3019
60000,5065
60000,2734
60000,5030
60000,5266
60000,2847
60000,3416
60000,5140
60000,3099
60000,2880
60000,4238
60000,2541
60000,6531
60000,2683
60000,2808
60000,2695
60000,3716
60000,3329
60000,3674
60000,2936
60000,2769
60000,4239
60000,2814
60000,2776
60000,2800
60000,2814
60000,5129
60000,3598
60000,2956
60000,2330
60000,2907
60000,2847
60000,2775
60000,2684
60000,2565
60000,2922
60000,2862
60000,3304
60000,2842
60000,2642
60000,3164
60000,4425
