interval,rtt
20000,46583
20000,26389
20000,6280
20000,3000
20000,3853
20000,2659
20000,2683
20000,3211
20000,2135
20000,2717
20000,2583
20000,2961
20000,2388
20000,4512
20000,2363
20000,2461
20000,3174
20000,5085
20000,3414
20000,2671
20000,3569
20000,2546
20000,5643
20000,2870
20000,2615
20000,4697
20000,4805
20000,2705
20000,8964
20000,2326
20000,2475
20000,2921
20000,3682
20000,2490
20000,2282
20000,2123
20000,3113
20000,2457
20000,3145
20000,2110
20000,2161
20000,2286
20000,2008
20000,1996
20000,1984
20000,2056
20000,2243
20000,3405
20000,2108
20000,2131
20000,2221
20000,2223
20000,2445
20000,2406
20000,2086
20000,4043
20000,3337
20000,2371
20000,2117
20000,2643
20000,2006
20000,2587
20000,3729
20000,2194
20000,3168
20000,2051
20000,2270
20000,2550
20000,2183
20000,2723
20000,2761
20000,2398
20000,2323
20000,6184
20000,2301
20000,2054
20000,2567
20000,3677
20000,2303
20000,2305
20000,2453
20000,2448
20000,4632
20000,2413
20000,2422
20000,2101
20000,3580
20000,3298
20000,4450
20000,3146
20000,12024
20000,2242
20000,4734
20000,2333
20000,2109
20000,2670
20000,2434
20000,2488
20000,2178
20000,3168
