interval,rtt
110000,236623
110000,126417
110000,16208
110000,4159
110000,103995
110000,2451
110000,85185
110000,2776
110000,70969
110000,4598
110000,55627
110000,2861
110000,37752
110000,5454
110000,231713
110000,121527
110000,11286
110000,2756
110000,96889
110000,4751
110000,81149
110000,3667
110000,64149
110000,5093
110000,47975
110000,3328
110000,136550
110000,26373
110000,4784
110000,113365
110000,3285
110000,96052
110000,4836
110000,6163
110000,4043
110000,72578
110000,4440
110000,50010
110000,3572
110000,137924
110000,27812
110000,3001
110000,114259
110000,4167
110000,97325
110000,3354
110000,85302
110000,2560
110000,66515
110000,2542
110000,52360
110000,2660
110000,140379
110000,30272
110000,2892
110000,117093
110000,6909
110000,101267
110000,2579
110000,85384
110000,5028
110000,68316
110000,3018
110000,53617
110000,4616
110000,140379
110000,30249
110000,4518
110000,220120
110000,109939
110000,2187
110000,92233
110000,2702
110000,4908
110000,71126
110000,2753
110000,54839
110000,3068
110000,142043
110000,31946
110000,3186
110000,125711
110000,15600
110000,2806
110000,95043
110000,3659
110000,83324
110000,2724
110000,65767
110000,3556
110000,56742
110000,2915
110000,136466
110000,26282
110000,2622
110000,113184
110000,3084
110000,96354
110000,2680
110000,84028
