interval,rtt
40000,4147
40000,5241
40000,2886
40000,2966
40000,2940
40000,2912
40000,2885
40000,3066
40000,4071
40000,2675
40000,3045
40000,5038
40000,2664
40000,2953
40000,2950
40000,2514
40000,6460
40000,3081
40000,2960
40000,3188
40000,2798
40000,4987
40000,2975
40000,2627
40000,3996
40000,2763
40000,5911
40000,5222
40000,3530
40000,4996
40000,2786
40000,4937
40000,3839
40000,3886
40000,2658
40000,2734
40000,4808
40000,2758
40000,4766
40000,4752
40000,14121
40000,2608
40000,2749
40000,3000
40000,2818
40000,2697
40000,2843
40000,2532
40000,3983
40000,2821
40000,2841
40000,2824
40000,2822
40000,4701
40000,2792
40000,2657
40000,3589
40000,2541
40000,5533
40000,2659
40000,2756
40000,3509
40000,2822
40000,4747
40000,3899
40000,3102
40000,2771
40000,2803
40000,4830
40000,2668
40000,3147
40000,2914
40000,4145
40000,3443
40000,2774
40000,3116
40000,2861
40000,3031
40000,4840
40000,2834
40000,4140
40000,2846
40000,2979
40000,2771
40000,2940
40000,5100
40000,5108
40000,3995
40000,7707
40000,2791
40000,4830
40000,2757
40000,2723
40000,8476
40000,7837
40000,2923
40000,4462
40000,2808
40000,3071
40000,2991
