interval,rtt
30000,125078
30000,94940
30000,64825
30000,34638
30000,4454
30000,4526
30000,15835
30000,3282
30000,2941
30000,2790
30000,2995
30000,2672
30000,2650
30000,3118
30000,4810
30000,4673
30000,2908
30000,2770
30000,3629
30000,3139
30000,4884
30000,2390
30000,3213
30000,2660
30000,2766
30000,4279
30000,4749
30000,2635
30000,2906
30000,2846
30000,2705
30000,2794
30000,2571
30000,2973
30000,3094
30000,3805
30000,3106
30000,2867
30000,2887
30000,2982
30000,2799
30000,2521
30000,5095
30000,2809
30000,2610
30000,4292
30000,2760
30000,3395
30000,4737
30000,3169
30000,3366
30000,3803
30000,2659
30000,2953
30000,2792
30000,2704
30000,2640
30000,3028
30000,4733
30000,5596
30000,3029
30000,2171
30000,2135
30000,4542
30000,2482
30000,6488
30000,2507
30000,2493
30000,2420
30000,2613
30000,2473
30000,5062
30000,6958
30000,4643
30000,4242
30000,12141
30000,2388
30000,3061
30000,3215
30000,4732
30000,3166
30000,2742
30000,9397
30000,4446
30000,3662
30000,3584
30000,4673
30000,4144
30000,4687
30000,4196
30000,2168
30000,3671
30000,4278
30000,5666
30000,42207
30000,12118
30000,6468
30000,2651
30000,2494
30000,2700
