interval,rtt
130000,50553
130000,2967
130000,198165
130000,67949
130000,3020
130000,115478
130000,2539
130000,58262
130000,2829
130000,208916
130000,78682
130000,2657
130000,3070
130000,100887
130000,3921
130000,40555
130000,3188
130000,89527
130000,2919
130000,135096
130000,4872
130000,77383
130000,2861
130000,127907
130000,3091
130000,69450
130000,2859
130000,119801
130000,4638
130000,61105
130000,4821
130000,109405
130000,2991
130000,51561
130000,2916
130000,100135
130000,2848
130000,41504
130000,2695
130000,153604
130000,23528
130000,2897
130000,2692
130000,4017
130000,53707
130000,2726
130000,204410
130000,74311
130000,2515
130000,121232
130000,2557
130000,66921
130000,2731
130000,113194
130000,2497
130000,55585
130000,2963
130000,104490
130000,2843
130000,48810
130000,2538
130000,95358
130000,2663
130000,37879
130000,3156
130000,90646
130000,4692
130000,135338
130000,5215
130000,79535
130000,4111
130000,124583
130000,6020
130000,70597
130000,3575
130000,3372
130000,89646
130000,7882
130000,136039
130000,5869
130000,80704
130000,2844
130000,128582
130000,2332
130000,70539
130000,2811
130000,119336
130000,2718
130000,61963
130000,2821
130000,111677
130000,2601
130000,143263
130000,13069
130000,2330
130000,2754
130000,46693
130000,2605
130000,93002
130000,2930
