interval,rtt
60000,45731
60000,2773
60000,4525
60000,2816
60000,2367
60000,2840
60000,6012
60000,2767
60000,2856
60000,2828
60000,2690
60000,2809
60000,2586
60000,2648
60000,2544
60000,4838
60000,2848
60000,2956
60000,2891
60000,4809
60000,3216
60000,2732
60000,3050
60000,5067
60000,2671
60000,2861
60000,2819
60000,5215
60000,6411
60000,3379
60000,2850
60000,5147
60000,3124
60000,2828
60000,3263
60000,3307
60000,2818
60000,2757
60000,2739
60000,3778
60000,2864
60000,2773
60000,2816
60000,2681
60000,2680
60000,2899
60000,2469
60000,2477
60000,2823
60000,4873
60000,2734
60000,3049
60000,2818
60000,3896
60000,3436
60000,3075
60000,2799
60000,2748
60000,2781
60000,2824
60000,2755
60000,2922
60000,2699
60000,2645
60000,3734
60000,2836
60000,2721
60000,2765
60000,2712
60000,2681
60000,4921
60000,2945
60000,2642
60000,3278
60000,2627
60000,2838
60000,2757
60000,2737
60000,3706
60000,2703
60000,4271
60000,2843
60000,2725
60000,3004
60000,2989
60000,3546
60000,7459
60000,2937
60000,3215
60000,3018
60000,2841
60000,2781
60000,2740
60000,2752
60000,4422
60000,3188
60000,2721
60000,5309
60000,4576
60000,4913
