interval,rtt
20000,84375
20000,64251
20000,44161
20000,24041
20000,3919
20000,4517
20000,2506
20000,2424
20000,2813
20000,2305
20000,2406
20000,2467
20000,2384
20000,2342
20000,4555
20000,2750
20000,2479
20000,2459
20000,2390
20000,6192
20000,2659
20000,2415
20000,2417
20000,3495
20000,3806
20000,3041
20000,2374
20000,2753
20000,2355
20000,3027
20000,2831
20000,2624
20000,4408
20000,2745
20000,2453
20000,4172
20000,2544
20000,2721
20000,3791
20000,3400
20000,3263
20000,2340
20000,2792
20000,2689
20000,3280
20000,2565
20000,3377
20000,3449
20000,2276
20000,2389
20000,3881
20000,2429
20000,2157
20000,2330
20000,2372
20000,3961
20000,2335
20000,2154
20000,2640
20000,2193
20000,2137
20000,2102
20000,2160
20000,2510
20000,3167
20000,3865
20000,2081
20000,2805
20000,2373
20000,2158
20000,2406
20000,2269
20000,2367
20000,4480
20000,2085
20000,2459
20000,2861
20000,2426
20000,2388
20000,2125
20000,3158
20000,2088
20000,4768
20000,2278
20000,2210
20000,2061
20000,2638
20000,2322
20000,2432
20000,2247
20000,2179
20000,4310
20000,2566
20000,3678
20000,2124
20000,3783
20000,2342
20000,2495
20000,2301
20000,2443
