interval,rtt
100000,98630
100000,2502
100000,3397
100000,5252
100000,40966
100000,5550
100000,2857
100000,4134
100000,2815
100000,3452
100000,2761
100000,2760
100000,3133
100000,2791
100000,2784
100000,2726
100000,2744
100000,3039
100000,2900
100000,3202
100000,2724
100000,2819
100000,2824
100000,3145
100000,3061
100000,3239
100000,5136
100000,2835
100000,2763
100000,2610
100000,4886
100000,2957
100000,2978
100000,3096
100000,5752
100000,2752
100000,3000
100000,2877
100000,3274
100000,3120
100000,4076
100000,3013
100000,2745
100000,2843
100000,2736
100000,3228
100000,3067
100000,4070
100000,4190
100000,2803
100000,2776
100000,2877
100000,2777
100000,2781
100000,2799
100000,2657
100000,7694
100000,2691
100000,2377
100000,3000
100000,4656
100000,2764
100000,2712
100000,2745
100000,5794
100000,6088
100000,3004
100000,3271
100000,4229
100000,3019
100000,2985
100000,3111
100000,3137
100000,2888
100000,2715
100000,3202
100000,2872
100000,3214
100000,2779
100000,2715
100000,2933
100000,2807
100000,2558
100000,3380
100000,2993
100000,2948
100000,2688
100000,6028
100000,2839
100000,2779
100000,2652
100000,9476
100000,2496
100000,2800
100000,6107
100000,2983
100000,2673
100000,2860
100000,2782
100000,2711
