interval,rtt
20000,60809
20000,40679
20000,20491
20000,2356
20000,2470
20000,3412
20000,3922
20000,2489
20000,2600
20000,2501
20000,2514
20000,2460
20000,2300
20000,2680
20000,4701
20000,2449
20000,2390
20000,2669
20000,3621
20000,2781
20000,2499
20000,2502
20000,2702
20000,4229
20000,2563
20000,2813
20000,2530
20000,2750
20000,2538
20000,2457
20000,2845
20000,2685
20000,4357
20000,3854
20000,2493
20000,2590
20000,2527
20000,2575
20000,3362
20000,2425
20000,2947
20000,5200
20000,2692
20000,2423
20000,3008
20000,2520
20000,3118
20000,3317
20000,4289
20000,2550
20000,4211
20000,2240
20000,2115
20000,3457
20000,2492
20000,2660
20000,2481
20000,2530
20000,2240
20000,4410
20000,2274
20000,2400
20000,2411
20000,3652
20000,2521
20000,2474
20000,2604
20000,3302
20000,5190
20000,2117
20000,2504
20000,2394
20000,2463
20000,2640
20000,2258
20000,2355
20000,2359
20000,4501
20000,3184
20000,2656
20000,2370
20000,2312
20000,2147
20000,2343
20000,2563
20000,2763
20000,3930
20000,2244
20000,2164
20000,3265
20000,2354
20000,2087
20000,2269
20000,3783
20000,2364
20000,4434
20000,2591
20000,2177
20000,2617
20000,2748
