interval,rtt
120000,115006
120000,2398
120000,76388
120000,2785
120000,42956
120000,3140
120000,109452
120000,2659
120000,74472
120000,3231
120000,40105
120000,2830
120000,105561
120000,2864
120000,69126
120000,2837
120000,4086
120000,120496
120000,1568
120000,85738
120000,2898
120000,48168
120000,2640
120000,117223
120000,2345
120000,80481
120000,2769
120000,45952
120000,2759
120000,110855
120000,2839
120000,74845
120000,2876
120000,41454
120000,2948
120000,108387
120000,2661
120000,70860
120000,2956
120000,139065
120000,18938
120000,2981
120000,85867
120000,2818
120000,50923
120000,2839
120000,116763
120000,3526
120000,83577
120000,3025
120000,47145
120000,2798
120000,111992
120000,2599
120000,75828
120000,2948
120000,43104
120000,3668
120000,110585
120000,2760
120000,72857
120000,2941
120000,140507
120000,20405
120000,3196
120000,87566
120000,3926
120000,50848
120000,3985
120000,118936
120000,2308
120000,81305
120000,2959
120000,56822
120000,2856
120000,114738
120000,4283
120000,48592
120000,2744
120000,4736
120000,131003
120000,10882
120000,94919
120000,2766
120000,57246
120000,2982
120000,124130
120000,3935
120000,87870
120000,2879
120000,52812
120000,3631
120000,120217
120000,2399
120000,49886
120000,2791
120000,50072
120000,2982
120000,118116
120000,3367
