interval,rtt
50000,114156
50000,64013
50000,13878
50000,2822
50000,3164
50000,6546
50000,2967
50000,6495
50000,2889
50000,4384
50000,2623
50000,2845
50000,2937
50000,3104
50000,4062
50000,2593
50000,4241
50000,3219
50000,2908
50000,2962
50000,2763
50000,2681
50000,3146
50000,2781
50000,3344
50000,4748
50000,7819
50000,2996
50000,3059
50000,3554
50000,3252
50000,3224
50000,3320
50000,2936
50000,3113
50000,2765
50000,6117
50000,3100
50000,3472
50000,4537
50000,2345
50000,2705
50000,3057
50000,4939
50000,2979
50000,2902
50000,2883
50000,2893
50000,2996
50000,6559
50000,3608
50000,5678
50000,6366
50000,7452
50000,3638
50000,4693
50000,4384
50000,3653
50000,3131
50000,3234
50000,2760
50000,28845
50000,5639
50000,4732
50000,4696
50000,3894
50000,2847
50000,2864
50000,2703
50000,2763
50000,2831
50000,3138
50000,2701
50000,2694
50000,2491
50000,4855
50000,3196
50000,2995
50000,2843
50000,3161
50000,4484
50000,6409
50000,2768
50000,3014
50000,2904
50000,4967
50000,2949
50000,5343
50000,2978
50000,2747
50000,2990
50000,3434
50000,3074
50000,2971
50000,4155
50000,3465
50000,2860
50000,2905
50000,3414
50000,4799
