interval,rtt
120000,123292
120000,6673
120000,86068
120000,2804
120000,52551
120000,3505
120000,119734
120000,2341
120000,84903
120000,2843
120000,47587
120000,4128
120000,115738
120000,4909
120000,82497
120000,2484
120000,46090
120000,2883
120000,112950
120000,2355
120000,176460
120000,56236
120000,2788
120000,128383
120000,8159
120000,88582
120000,6527
120000,54736
120000,5335
120000,123776
120000,3653
120000,84002
120000,6175
120000,50962
120000,2826
120000,115478
120000,2465
120000,80256
120000,3098
120000,45164
120000,3635
120000,22870
120000,4454
120000,79722
120000,3275
120000,42689
120000,4672
120000,3144
120000,93133
120000,2897
120000,55244
120000,2679
120000,122847
120000,2732
120000,85282
120000,3582
120000,48899
120000,2781
120000,118861
120000,3346
120000,79678
120000,2977
120000,49186
120000,18549
120000,2652
120000,95757
120000,2740
120000,57818
120000,2976
120000,65189
120000,2685
120000,92137
120000,2633
120000,55897
120000,3728
120000,123792
120000,3650
120000,86223
120000,2622
120000,155739
120000,35628
120000,2893
120000,101315
120000,2206
120000,63979
120000,2779
120000,133112
120000,13006
120000,96632
120000,2765
120000,62039
120000,3681
120000,126318
120000,6233
120000,194842
120000,74676
120000,3094
120000,144251
120000,24076
120000,2694
