interval,rtt
100000,141877
100000,41656
100000,6541
100000,2911
100000,2715
100000,2628
100000,2643
100000,3037
100000,3903
100000,2860
100000,2713
100000,3924
100000,4516
100000,2976
100000,2753
100000,3839
100000,4836
100000,2707
100000,2767
100000,2440
100000,4915
100000,2870
100000,2726
100000,2849
100000,6087
100000,2734
100000,3081
100000,5942
100000,4970
100000,2765
100000,3045
100000,2814
100000,4700
100000,2668
100000,5620
100000,3609
100000,5627
100000,2954
100000,2888
100000,4805
100000,2950
100000,2696
100000,4197
100000,6397
100000,5080
100000,2880
100000,4346
100000,4616
100000,3160
100000,2876
100000,4175
100000,4915
100000,3134
100000,5236
100000,3115
100000,5424
100000,2908
100000,4417
100000,3126
100000,2839
100000,3384
100000,2793
100000,4244
100000,3837
100000,4757
100000,2812
100000,2807
100000,2515
100000,5944
100000,2770
100000,3129
100000,2916
100000,6169
100000,2995
100000,3015
100000,6050
100000,2747
100000,3005
100000,4712
100000,6933
100000,2622
100000,7509
100000,4088
100000,12679
100000,2851
100000,2463
100000,3198
100000,2658
100000,4233
100000,2796
100000,2906
100000,2654
100000,2724
100000,2522
100000,2671
100000,2799
100000,2943
100000,2917
100000,3089
100000,4051
