interval,rtt
50000,112553
50000,62427
50000,12310
50000,3908
50000,3160
50000,3377
50000,3176
50000,3054
50000,4080
50000,4329
50000,6261
50000,2872
50000,2810
50000,3052
50000,3369
50000,6148
50000,2739
50000,4366
50000,3041
50000,3070
50000,6193
50000,5377
50000,2790
50000,2999
50000,4604
50000,2756
50000,6540
50000,2890
50000,4389
50000,3077
50000,2862
50000,2925
50000,2805
50000,2609
50000,2812
50000,4010
50000,2682
50000,2733
50000,2765
50000,3478
50000,2924
50000,4063
50000,2822
50000,2920
50000,4945
50000,3168
50000,2761
50000,4085
50000,3222
50000,4395
50000,5145
50000,7272
50000,3659
50000,6212
50000,5103
50000,2801
50000,3524
50000,5490
50000,7321
50000,3869
50000,2823
50000,4989
50000,4919
50000,2953
50000,2702
50000,4062
50000,4768
50000,2624
50000,2446
50000,3142
50000,4670
50000,4355
50000,2738
50000,3651
50000,4669
50000,3372
50000,4189
50000,4548
50000,5275
50000,2852
50000,3038
50000,3079
50000,2987
50000,6349
50000,3086
50000,3011
50000,2669
50000,3011
50000,6480
50000,2737
50000,2963
50000,2680
50000,2664
50000,5555
50000,2690
50000,2737
50000,2938
50000,2746
50000,3589
50000,2932
