interval,rtt
60000,85662
60000,25455
60000,3024
60000,2944
60000,7400
60000,3472
60000,2953
60000,4215
60000,2960
60000,3116
60000,2629
60000,2759
60000,2789
60000,3407
60000,2855
60000,2905
60000,2739
60000,3046
60000,2693
60000,2839
60000,2663
60000,2632
60000,3754
60000,2742
60000,3046
60000,2881
60000,2756
60000,2853
60000,2832
60000,2610
60000,2990
60000,2721
60000,2760
60000,2824
60000,2959
60000,3042
60000,3021
60000,2580
60000,2801
60000,3016
60000,3210
60000,2775
60000,4758
60000,2957
60000,3203
60000,2908
60000,4498
60000,7677
60000,2770
60000,2757
60000,2553
60000,2700
60000,2952
60000,2570
60000,2838
60000,8210
60000,2952
60000,6093
60000,4822
60000,14368
60000,4153
60000,3525
60000,4403
60000,2779
60000,5848
60000,6207
60000,7354
60000,8200
60000,2848
60000,2972
60000,5178
60000,4492
60000,2815
60000,3018
60000,2813
60000,3290
60000,2973
60000,2365
60000,2597
60000,2624
60000,2855
60000,3648
60000,2842
60000,2530
60000,3125
60000,5054
60000,3269
60000,3124
60000,3025
60000,2794
60000,2876
60000,3663
60000,2834
60000,2460
60000,3224
60000,2729
60000,3061
60000,3221
60000,2883
60000,3000
