interval,rtt
40000,90218
40000,50042
40000,9809
40000,4415
40000,2712
40000,2757
40000,2560
40000,2907
40000,4596
40000,3096
40000,4112
40000,2629
40000,3481
40000,5143
40000,3039
40000,2645
40000,3157
40000,3356
40000,6102
40000,3053
40000,3258
40000,2509
40000,2673
40000,4954
40000,2815
40000,3079
40000,3736
40000,2311
40000,5249
40000,2673
40000,2623
40000,2799
40000,3160
40000,4999
40000,4572
40000,3120
40000,3190
40000,3072
40000,4880
40000,2746
40000,2626
40000,2773
40000,4784
40000,4830
40000,2669
40000,2392
40000,2744
40000,2542
40000,4442
40000,2613
40000,3911
40000,2710
40000,2990
40000,4875
40000,2954
40000,2956
40000,4087
40000,4861
40000,6182
40000,3103
40000,3123
40000,2999
40000,3012
40000,5574
40000,3075
40000,2881
40000,5043
40000,2717
40000,6689
40000,2720
40000,2920
40000,2759
40000,2886
40000,4773
40000,3602
40000,2843
40000,2920
40000,2732
40000,4450
40000,2766
40000,3177
40000,3178
40000,3837
40000,4843
40000,2753
40000,2733
40000,3003
40000,2766
40000,4945
40000,2778
40000,3993
40000,3207
40000,2816
40000,4760
40000,2864
40000,2776
40000,2842
40000,2744
40000,6185
40000,2745
