interval,rtt
130000,141611
130000,11429
130000,188236
130000,58006
130000,2867
130000,100073
130000,2879
130000,43757
130000,3169
130000,90198
130000,2904
130000,4722
130000,4381
130000,80821
130000,2874
130000,132458
130000,4203
130000,175114
130000,45008
130000,2940
130000,94381
130000,2813
130000,140804
130000,10697
130000,81492
130000,2797
130000,130742
130000,3292
130000,179941
130000,49838
130000,2721
130000,98130
130000,3433
130000,143516
130000,13333
130000,83796
130000,2713
130000,134103
130000,3982
130000,76743
130000,2795
130000,125054
130000,2364
130000,68422
130000,2765
130000,115948
130000,2663
130000,59175
130000,2876
130000,107332
130000,7030
130000,51066
130000,3990
130000,98401
130000,2780
130000,39828
130000,2971
130000,90713
130000,3484
130000,138683
130000,8454
130000,79063
130000,2889
130000,128795
130000,2150
130000,69712
130000,2751
130000,119130
130000,2425
130000,59305
130000,2890
130000,108033
130000,3399
130000,51870
130000,2878
130000,99584
130000,2459
130000,44800
130000,2606
130000,91651
130000,2874
130000,138980
130000,8755
130000,184807
130000,54675
130000,2781
130000,101075
130000,2994
130000,45925
130000,2382
130000,92054
130000,2697
130000,2972
130000,112605
130000,2665
130000,56066
130000,2937
130000,103718
130000,3184
130000,47989
