interval,rtt
40000,95869
40000,55741
40000,15618
40000,2890
40000,5256
40000,3336
40000,4883
40000,2944
40000,3093
40000,3036
40000,3909
40000,4845
40000,3000
40000,3001
40000,2867
40000,2883
40000,5087
40000,2998
40000,4125
40000,3121
40000,2755
40000,4793
40000,2801
40000,3011
40000,2998
40000,2989
40000,2801
40000,2893
40000,3154
40000,2842
40000,3302
40000,4923
40000,2759
40000,3118
40000,5001
40000,2645
40000,4838
40000,2832
40000,2742
40000,2767
40000,2752
40000,4768
40000,3709
40000,2719
40000,2763
40000,2741
40000,3315
40000,2829
40000,2612
40000,2901
40000,4327
40000,4536
40000,2751
40000,2670
40000,2828
40000,3654
40000,4550
40000,2842
40000,4169
40000,2748
40000,2460
40000,4742
40000,2974
40000,2889
40000,2745
40000,2772
40000,5995
40000,2714
40000,2604
40000,2807
40000,2740
40000,2607
40000,2897
40000,2803
40000,4346
40000,2908
40000,3622
40000,3125
40000,2976
40000,4204
40000,2785
40000,3317
40000,9473
40000,2832
40000,2886
40000,3027
40000,3563
40000,2933
40000,2989
40000,2828
40000,4003
40000,3013
40000,2934
40000,3126
40000,3429
40000,3255
40000,2762
40000,3236
40000,5031
40000,2850
