interval,rtt
30000,49798
30000,19664
30000,4069
30000,2929
30000,3108
30000,2731
30000,3568
30000,2661
30000,3190
30000,2676
30000,2732
30000,2948
30000,3932
30000,4616
30000,3847
30000,6061
30000,2618
30000,2669
30000,2703
30000,2831
30000,3637
30000,3878
30000,2882
30000,2781
30000,2851
30000,2841
30000,2920
30000,2324
30000,3030
30000,2922
30000,3671
30000,3102
30000,2483
30000,4663
30000,2679
30000,3004
30000,2670
30000,2912
30000,2837
30000,5094
30000,2692
30000,2944
30000,2829
30000,2641
30000,2603
30000,2566
30000,3111
30000,3019
30000,3158
30000,3029
30000,2754
30000,2687
30000,3051
30000,2939
30000,2545
30000,3257
30000,2833
30000,3309
30000,2407
30000,3618
30000,2597
30000,2693
30000,2850
30000,2765
30000,2503
30000,3760
30000,2952
30000,2798
30000,2790
30000,2819
30000,2690
30000,2713
30000,3339
30000,2909
30000,2808
30000,3472
30000,3030
30000,2674
30000,5801
30000,3764
30000,3012
30000,2835
30000,3041
30000,2778
30000,3671
30000,7753
30000,2684
30000,6891
30000,2946
30000,5059
30000,4087
30000,3178
30000,5004
30000,7901
30000,5909
30000,5853
30000,2871
30000,3400
30000,5948
30000,4278
