interval,rtt
120000,121468
120000,3113
120000,85747
120000,2785
120000,46417
120000,2680
120000,217308
120000,97116
120000,2573
120000,60065
120000,2472
120000,129223
120000,9113
120000,92710
120000,6407
120000,57453
120000,2902
120000,26709
120000,5314
120000,86471
120000,2842
120000,54950
120000,3759
120000,121920
120000,2895
120000,85264
120000,17867
120000,5498
120000,132976
120000,12796
120000,98184
120000,2837
120000,63384
120000,2841
120000,130552
120000,10444
120000,93739
120000,3523
120000,60775
120000,3038
120000,125888
120000,5783
120000,89401
120000,3848
120000,54653
120000,2674
120000,123579
120000,4670
120000,85397
120000,3417
120000,51370
120000,2909
120000,220973
120000,100862
120000,3764
120000,62954
120000,4748
120000,133652
120000,13531
120000,197994
120000,77881
120000,4927
120000,43564
120000,3161
120000,111541
120000,2497
120000,2693
120000,56144
120000,14504
120000,125561
120000,5457
120000,86365
120000,2858
120000,54051
120000,3808
120000,118193
120000,3296
120000,83352
120000,2790
120000,46258
120000,2858
120000,118643
120000,2881
120000,77860
120000,4061
120000,45631
120000,2693
120000,110682
120000,2486
120000,76867
120000,2745
120000,140917
120000,20787
120000,2584
120000,2792
120000,4214
120000,51951
120000,2802
120000,120973
120000,2855
