interval,rtt
110000,135836
110000,25593
110000,3752
110000,111663
110000,2370
110000,97128
110000,2485
110000,80752
110000,5775
110000,66883
110000,2507
110000,49972
110000,2861
110000,136981
110000,26880
110000,2966
110000,113919
110000,3816
110000,100372
110000,2523
110000,187278
110000,77177
110000,2919
110000,59713
110000,2588
110000,45202
110000,2941
110000,132787
110000,22678
110000,3739
110000,210740
110000,100567
110000,2708
110000,83775
110000,2742
110000,69530
110000,2493
110000,54165
110000,2947
110000,143777
110000,33672
110000,3851
110000,119884
110000,9780
110000,3404
110000,95848
110000,2767
110000,77464
110000,2593
110000,63800
110000,3101
110000,49762
110000,3001
110000,134873
110000,24708
110000,3249
110000,110592
110000,2241
110000,97734
110000,5882
110000,82174
110000,2837
110000,64758
110000,2384
110000,49940
110000,3499
110000,142713
110000,32527
110000,2804
110000,216081
110000,105976
110000,2900
110000,92851
110000,2821
110000,74737
110000,2611
110000,60279
110000,2730
110000,43223
110000,2802
110000,131717
110000,21605
110000,2982
110000,81829
110000,3936
110000,2806
110000,85867
110000,3061
110000,71083
110000,3410
110000,54007
110000,3642
110000,37747
110000,2750
110000,227398
110000,117221
110000,6997
110000,100954
110000,2503
110000,86837
