interval,rtt
50000,125136
50000,75014
50000,24883
50000,2930
50000,2365
50000,2849
50000,2717
50000,7348
50000,2506
50000,4063
50000,2809
50000,2681
50000,2627
50000,2497
50000,2659
50000,3786
50000,2897
50000,2837
50000,3239
50000,3661
50000,2746
50000,5154
50000,3181
50000,4752
50000,3793
50000,2736
50000,3060
50000,2646
50000,4290
50000,2433
50000,2819
50000,2826
50000,2370
50000,3271
50000,3144
50000,3009
50000,2689
50000,3577
50000,2694
50000,2844
50000,4170
50000,15478
50000,3071
50000,2761
50000,2702
50000,3010
50000,2657
50000,2784
50000,2662
50000,3494
50000,2753
50000,2911
50000,2798
50000,2962
50000,2821
50000,2900
50000,2684
50000,2763
50000,5015
50000,6106
50000,2779
50000,2946
50000,4265
50000,2747
50000,2930
50000,2817
50000,2679
50000,2403
50000,2502
50000,3039
50000,2752
50000,2784
50000,2555
50000,3959
50000,2749
50000,2771
50000,3078
50000,4669
50000,2949
50000,4207
50000,2508
50000,2701
50000,3094
50000,2860
50000,3148
50000,6169
50000,2481
50000,2382
50000,3326
50000,3103
50000,5223
50000,2927
50000,2341
50000,2832
50000,5965
50000,2984
50000,2757
50000,3074
50000,6178
50000,3895
