interval,rtt
70000,100767
70000,30543
70000,2774
70000,2761
70000,2833
70000,2913
70000,4258
70000,2969
70000,2776
70000,2700
70000,5579
70000,4252
70000,3268
70000,2763
70000,3494
70000,4234
70000,5351
70000,2940
70000,2482
70000,3405
70000,2829
70000,4126
70000,3141
70000,3250
70000,2713
70000,3040
70000,4060
70000,3014
70000,2700
70000,2946
70000,2725
70000,4111
70000,2769
70000,3082
70000,3079
70000,2827
70000,3716
70000,2610
70000,2617
70000,2832
70000,2625
70000,3624
70000,2544
70000,2606
70000,2745
70000,2880
70000,4126
70000,2432
70000,2746
70000,2759
70000,2737
70000,4064
70000,3072
70000,2769
70000,2805
70000,3124
70000,4178
70000,2706
70000,2733
70000,2676
70000,3057
70000,4049
70000,2714
70000,2495
70000,2985
70000,2886
70000,3905
70000,2873
70000,3796
70000,2754
70000,2909
70000,4104
70000,3012
70000,3056
70000,2858
70000,2685
70000,4008
70000,2908
70000,2908
70000,2939
70000,2885
70000,3863
70000,5115
70000,3532
70000,3025
70000,4093
70000,4870
70000,2969
70000,3040
70000,2707
70000,2786
70000,4099
70000,2554
70000,2953
70000,2967
70000,2624
70000,3783
70000,2897
70000,2788
70000,2840
