interval,rtt
110000,103239
110000,2552
110000,85967
110000,4667
110000,70961
110000,3032
110000,55427
110000,4978
110000,142086
110000,31977
110000,2962
110000,184379
110000,74196
110000,7625
110000,4276
110000,92602
110000,3852
110000,76169
110000,2839
110000,55964
110000,4029
110000,43155
110000,2553
110000,6423
110000,2928
110000,117806
110000,7633
110000,96801
110000,2965
110000,86134
110000,6330
110000,67641
110000,2698
110000,51140
110000,4755
110000,138630
110000,28508
110000,3346
110000,115955
110000,5845
110000,101852
110000,2530
110000,87223
110000,2900
110000,70192
110000,3652
110000,53379
110000,4203
110000,143297
110000,33194
110000,5036
110000,5670
110000,4286
110000,2310
110000,2894
110000,85772
110000,4996
110000,75072
110000,3933
110000,57810
110000,13055
110000,4272
110000,139198
110000,29096
110000,3993
110000,113471
110000,3294
110000,95853
110000,2821
110000,80861
110000,2895
110000,64159
110000,3671
110000,48084
110000,2820
110000,139123
110000,29015
110000,2474
110000,115869
110000,5761
110000,96459
110000,4600
110000,82035
110000,3140
110000,171501
110000,61393
110000,4757
110000,42352
110000,4966
110000,130448
110000,20329
110000,5031
110000,107348
110000,2242
110000,90235
110000,5044
110000,76373
110000,2842
110000,59014
110000,4481
