interval,rtt
60000,67124
60000,6882
60000,3777
60000,5019
60000,2779
60000,2843
60000,2814
60000,5020
60000,2653
60000,2879
60000,3115
60000,14954
60000,4135
60000,2888
60000,5198
60000,6339
60000,2814
60000,6798
60000,3934
60000,8801
60000,2968
60000,3243
60000,3099
60000,6205
60000,3724
60000,2698
60000,3550
60000,4987
60000,2761
60000,3129
60000,2903
60000,4703
60000,2806
60000,6117
60000,2848
60000,4706
60000,2803
60000,2956
60000,3776
60000,6001
60000,3143
60000,2739
60000,3557
60000,6997
60000,5408
60000,2807
60000,4957
60000,4882
60000,2830
60000,3834
60000,2764
60000,4878
60000,3032
60000,3618
60000,4239
60000,4670
60000,4570
60000,3358
60000,3855
60000,10147
60000,2898
60000,2743
60000,3121
60000,2581
60000,4383
60000,2795
60000,2794
60000,2798
60000,2902
60000,3858
60000,3066
60000,2916
60000,3071
60000,3332
60000,4311
60000,3146
60000,4177
60000,9548
60000,2995
60000,5253
60000,3077
60000,4833
60000,2773
60000,4918
60000,5599
60000,7033
60000,25836
60000,2822
60000,2921
60000,2691
60000,3943
60000,2770
60000,2828
60000,4525
60000,3114
60000,6740
60000,2789
60000,3740
60000,10818
60000,5172
