interval,rtt
110000,47929
110000,2766
110000,134974
110000,24807
110000,3232
110000,108169
110000,3136
110000,77431
110000,2832
110000,77273
110000,2696
110000,58838
110000,7297
110000,44525
110000,2970
110000,131093
110000,20879
110000,2996
110000,211161
110000,101019
110000,2518
110000,6338
110000,75740
110000,2826
110000,58954
110000,3451
110000,44764
110000,2825
110000,131670
110000,21449
110000,3228
110000,108695
110000,2363
110000,91827
110000,2686
110000,76988
110000,2913
110000,59609
110000,2504
110000,45874
110000,3050
110000,131797
110000,21577
110000,3836
110000,211631
110000,101417
110000,2493
110000,86221
110000,2748
110000,69701
110000,3787
110000,57201
110000,3084
110000,142047
110000,31860
110000,2800
110000,3097
110000,3749
110000,102164
110000,4397
110000,191484
110000,81263
110000,2790
110000,64271
110000,4888
110000,48285
110000,2730
110000,135359
110000,25139
110000,5175
110000,111964
110000,2830
110000,2511
110000,2741
110000,79654
110000,4744
110000,64311
110000,2791
110000,51156
110000,4045
110000,137929
110000,27666
110000,3963
110000,113114
110000,2890
110000,99027
110000,2794
110000,82073
110000,2652
110000,69246
110000,2441
110000,50685
110000,3720
110000,139166
110000,28958
110000,3820
110000,115736
110000,5536
110000,96795
110000,4581
