interval,rtt
10000,128348
10000,118151
10000,107964
10000,97764
10000,87583
10000,77361
10000,67217
10000,57053
10000,46854
10000,36620
10000,26382
10000,16144
10000,6002
10000,5360
10000,2420
10000,2327
10000,2527
10000,2320
10000,2837
10000,2422
10000,2619
10000,3661
10000,2331
10000,3101
10000,3165
10000,2626
10000,2364
10000,2724
10000,2470
10000,4955
10000,2525
10000,2483
10000,2477
10000,2262
10000,2418
10000,2465
10000,2101
10000,2540
10000,2650
10000,3356
10000,2349
10000,2391
10000,3804
10000,2594
10000,2515
10000,4592
10000,2808
10000,2804
10000,2494
10000,2482
10000,2380
10000,2570
10000,3059
10000,2523
10000,2762
10000,2320
10000,2459
10000,2327
10000,2319
10000,1997
10000,2026
10000,4622
10000,2125
10000,2218
10000,2622
10000,2476
10000,2507
10000,2806
10000,2585
10000,2263
10000,3427
10000,1977
10000,3846
10000,2080
10000,2148
10000,2339
10000,2330
10000,2230
10000,2899
10000,2200
10000,2117
10000,2310
10000,2917
10000,2140
10000,2019
10000,2051
10000,2261
10000,3970
10000,2519
10000,2064
10000,2030
10000,1991
10000,1980
10000,2069
10000,2082
10000,2112
10000,2180
10000,1871
10000,1958
10000,3129
