interval,rtt
40000,106578
40000,66310
40000,26068
40000,4771
40000,3822
40000,3908
40000,3459
40000,3100
40000,5165
40000,2830
40000,2734
40000,2854
40000,4090
40000,2675
40000,2868
40000,2673
40000,2765
40000,4834
40000,3083
40000,2954
40000,2670
40000,2760
40000,4917
40000,2853
40000,2904
40000,2920
40000,2770
40000,4696
40000,2639
40000,3035
40000,2906
40000,2778
40000,2595
40000,2463
40000,2751
40000,2712
40000,2905
40000,4538
40000,3071
40000,2978
40000,3540
40000,3058
40000,4989
40000,3541
40000,3127
40000,2964
40000,3021
40000,2787
40000,9221
40000,2882
40000,3973
40000,3020
40000,2828
40000,3091
40000,2945
40000,3015
40000,2711
40000,2622
40000,3864
40000,2752
40000,2788
40000,3129
40000,2816
40000,3570
40000,2726
40000,2878
40000,6049
40000,2522
40000,2826
40000,2866
40000,2809
40000,5613
40000,2875
40000,2883
40000,4235
40000,3239
40000,6499
40000,2845
40000,2962
40000,3308
40000,3180
40000,4816
40000,4225
40000,3901
40000,2766
40000,3127
40000,5043
40000,2796
40000,3242
40000,2959
40000,4917
40000,7158
40000,3202
40000,2668
40000,2728
40000,2796
40000,6158
40000,3191
40000,3912
40000,3067
