interval,rtt
120000,199505
120000,79254
120000,2999
120000,42692
120000,3103
120000,112348
120000,2759
120000,74681
120000,3118
120000,141710
120000,21590
120000,2669
120000,91782
120000,4128
120000,52158
120000,5552
120000,120633
120000,2648
120000,82266
120000,2878
120000,45090
120000,4870
120000,113522
120000,3733
120000,80010
120000,4873
120000,44508
120000,2686
120000,111648
120000,4602
120000,74365
120000,2871
120000,142919
120000,22817
120000,5033
120000,88493
120000,2579
120000,51648
120000,4915
120000,118342
120000,2253
120000,187624
120000,67526
120000,4398
120000,134824
120000,14713
120000,2997
120000,2859
120000,24747
120000,2916
120000,129553
120000,9436
120000,93664
120000,4654
120000,60392
120000,4167
120000,126382
120000,6288
120000,89704
120000,2584
120000,54570
120000,2835
120000,123539
120000,3434
120000,85523
120000,3658
120000,51368
120000,7211
120000,218932
120000,98824
120000,2831
120000,63123
120000,2827
120000,4250
120000,113460
120000,2521
120000,185151
120000,64965
120000,3619
120000,127774
120000,7575
120000,91583
120000,6037
120000,57740
120000,2857
120000,122574
120000,2355
120000,87522
120000,2958
120000,155705
120000,35595
120000,2811
120000,102120
120000,2511
120000,64552
120000,2724
120000,143450
120000,23220
120000,3187
120000,81047
