interval,rtt
80000,119432
80000,39301
80000,3004
80000,2906
80000,3097
80000,2933
80000,6196
80000,3181
80000,4679
80000,5245
80000,5178
80000,4872
80000,7011
80000,3353
80000,4775
80000,2764
80000,2924
80000,2910
80000,4404
80000,3037
80000,2862
80000,2726
80000,4239
80000,3499
80000,2692
80000,2867
80000,4098
80000,2793
80000,3133
80000,3321
80000,4269
80000,2913
80000,2876
80000,2866
80000,4064
80000,3018
80000,2994
80000,2827
80000,4388
80000,3006
80000,2889
80000,2950
80000,4794
80000,2955
80000,2852
80000,2886
80000,4531
80000,2934
80000,2749
80000,2875
80000,3951
80000,2787
80000,2789
80000,2891
80000,4086
80000,3749
80000,2740
80000,3142
80000,4326
80000,2739
80000,3123
80000,2790
80000,3849
80000,2461
80000,2987
80000,2731
80000,4313
80000,2874
80000,2690
80000,5416
80000,4346
80000,6542
80000,4361
80000,6280
80000,5908
80000,4857
80000,4823
80000,4750
80000,2881
80000,3174
80000,2928
80000,3135
80000,2724
80000,2881
80000,2670
80000,3027
80000,2808
80000,2865
80000,3107
80000,2873
80000,2883
80000,2886
80000,2987
80000,2830
80000,2807
80000,2782
80000,2792
80000,2905
80000,2663
80000,2491
