interval,rtt
110000,95020
110000,2901
110000,75174
110000,3034
110000,4052
110000,51455
110000,2636
110000,140203
110000,29979
110000,2838
110000,216599
110000,106475
110000,2638
110000,90600
110000,2761
110000,75038
110000,2823
110000,58844
110000,2896
110000,45788
110000,2685
110000,132659
110000,22482
110000,3033
110000,109088
110000,2273
110000,94509
110000,3213
110000,79091
110000,3175
110000,168312
110000,58129
110000,3354
110000,141392
110000,31285
110000,2769
110000,117221
110000,7151
110000,101001
110000,4137
110000,88661
110000,2840
110000,70145
110000,2384
110000,55179
110000,3564
110000,42432
110000,2795
110000,129873
110000,19764
110000,2896
110000,3157
110000,6564
110000,90078
110000,2737
110000,74526
110000,3204
110000,59805
110000,2878
110000,41890
110000,3970
110000,131254
110000,21134
110000,2865
110000,107051
110000,2572
110000,91356
110000,2694
110000,4418
110000,2872
110000,2437
110000,4376
110000,42089
110000,2903
110000,132787
110000,22682
110000,2637
110000,107648
110000,2792
110000,197663
110000,87578
110000,2852
110000,68934
110000,2825
110000,55549
110000,3112
110000,141453
110000,31376
110000,2886
110000,119455
110000,9371
110000,3111
110000,198188
110000,88089
110000,2773
110000,174675
110000,64462
110000,2795
110000,48584
110000,3067
