interval,rtt
130000,138664
130000,8536
130000,77155
130000,3522
130000,125400
130000,2901
130000,69441
130000,2754
130000,116604
130000,4596
130000,60654
130000,5382
130000,110296
130000,4525
130000,51862
130000,2849
130000,98919
130000,4953
130000,42068
130000,3257
130000,91422
130000,4950
130000,138311
130000,8200
130000,81380
130000,3171
130000,133341
130000,3164
130000,176436
130000,46328
130000,2493
130000,91680
130000,4830
130000,140247
130000,10072
130000,82175
130000,2868
130000,133542
130000,3432
130000,75280
130000,3042
130000,123673
130000,4403
130000,66271
130000,2475
130000,3599
130000,89140
130000,2888
130000,137649
130000,7462
130000,76378
130000,21929
130000,127263
130000,2821
130000,67821
130000,4857
130000,117954
130000,2965
130000,60277
130000,5037
130000,107965
130000,2906
130000,53170
130000,2806
130000,99772
130000,4642
130000,43407
130000,4521
130000,94831
130000,4644
130000,142246
130000,12129
130000,81110
130000,6816
130000,128891
130000,4662
130000,73571
130000,9938
130000,4753
130000,2721
130000,68926
130000,6246
130000,112608
130000,2562
130000,55250
130000,7163
130000,102613
130000,2803
130000,49852
130000,4721
130000,94802
130000,2816
130000,143815
130000,13713
130000,84173
130000,2749
130000,134135
130000,3944
130000,76666
130000,3165
