interval,rtt
50000,57180
50000,6934
50000,2790
50000,2963
50000,3052
50000,3695
50000,2855
50000,2770
50000,7249
50000,3145
50000,3125
50000,3934
50000,2757
50000,3139
50000,2859
50000,4028
50000,3598
50000,3839
50000,2912
50000,2588
50000,3840
50000,4346
50000,3707
50000,2761
50000,4737
50000,2773
50000,7471
50000,2583
50000,5211
50000,2467
50000,2746
50000,2955
50000,2833
50000,2794
50000,3681
50000,4102
50000,2833
50000,2901
50000,3637
50000,3694
50000,2845
50000,5338
50000,2890
50000,4919
50000,2828
50000,3004
50000,2808
50000,2883
50000,6706
50000,2781
50000,6329
50000,4724
50000,4863
50000,6344
50000,2611
50000,5814
50000,2748
50000,4369
50000,9766
50000,4251
50000,3864
50000,4135
50000,4030
50000,2860
50000,2905
50000,2936
50000,2789
50000,2737
50000,4146
50000,3908
50000,2817
50000,2791
50000,2712
50000,2928
50000,5200
50000,2830
50000,5193
50000,3871
50000,7470
50000,2869
50000,2680
50000,4584
50000,2728
50000,2932
50000,3662
50000,2856
50000,6008
50000,2751
50000,4695
50000,3212
50000,2772
50000,2917
50000,2849
50000,2755
50000,3362
50000,3879
50000,2802
50000,2893
50000,2919
50000,3798
