interval,rtt
110000,55933
110000,2942
110000,42352
110000,2897
110000,130991
110000,20772
110000,3911
110000,104955
110000,2438
110000,89956
110000,2728
110000,73974
110000,3611
110000,59068
110000,3005
110000,4568
110000,135781
110000,25641
110000,4438
110000,112717
110000,2566
110000,201637
110000,91414
110000,3677
110000,2610
110000,68320
110000,2950
110000,51037
110000,2635
110000,139511
110000,29283
110000,2722
110000,117370
110000,7235
110000,3296
110000,193386
110000,83263
110000,2691
110000,68268
110000,2638
110000,52293
110000,2841
110000,142671
110000,32455
110000,2736
110000,114787
110000,4607
110000,99845
110000,4680
110000,84308
110000,2702
110000,170307
110000,60089
110000,3108
110000,45838
110000,7502
110000,132342
110000,22231
110000,4763
110000,109319
110000,5163
110000,92268
110000,2676
110000,78989
110000,3646
110000,61034
110000,2722
110000,46901
110000,5158
110000,57556
110000,2290
110000,223518
110000,113410
110000,3285
110000,198324
110000,88221
110000,2968
110000,175119
110000,65014
110000,2754
110000,47841
110000,3034
110000,135851
110000,25740
110000,5438
110000,113593
110000,3475
110000,95021
110000,3524
110000,81695
110000,2649
110000,64796
110000,2666
110000,56218
110000,2632
110000,138623
110000,28524
110000,2831
110000,117765
110000,7664
