interval,rtt
50000,38952
50000,2551
50000,3195
50000,3060
50000,2685
50000,3017
50000,3090
50000,2725
50000,2726
50000,2763
50000,2899
50000,3296
50000,2689
50000,2816
50000,4141
50000,2685
50000,2886
50000,2778
50000,2662
50000,2710
50000,3988
50000,2643
50000,2982
50000,3149
50000,3108
50000,3030
50000,3985
50000,2757
50000,2964
50000,2967
50000,2509
50000,2771
50000,4762
50000,2853
50000,2806
50000,2818
50000,2784
50000,2331
50000,4128
50000,2728
50000,3023
50000,2754
50000,2946
50000,2732
50000,4336
50000,2781
50000,2959
50000,4652
50000,3003
50000,2494
50000,2746
50000,2915
50000,2903
50000,2739
50000,2640
50000,2612
50000,2591
50000,3307
50000,2671
50000,2597
50000,2526
50000,2236
50000,3007
50000,2803
50000,3795
50000,2667
50000,2718
50000,2862
50000,2762
50000,5352
50000,6324
50000,5781
50000,4411
50000,3419
50000,4142
50000,4644
50000,2681
50000,7380
50000,4599
50000,6050
50000,4451
50000,5260
50000,3855
50000,5521
50000,5258
50000,2766
50000,2850
50000,2700
50000,2895
50000,2820
50000,2814
50000,2676
50000,2757
50000,2983
50000,2746
50000,2721
50000,2707
50000,3825
50000,2751
50000,2828
