interval,rtt
100000,109140
100000,8890
100000,3549
100000,3163
100000,3096
100000,5905
100000,3357
100000,3106
100000,3167
100000,4544
100000,3878
100000,2923
100000,3082
100000,2595
100000,3165
100000,2845
100000,3046
100000,3485
100000,3451
100000,5339
100000,4961
100000,6470
100000,2713
100000,6375
100000,2571
100000,2878
100000,5929
100000,4708
100000,2789
100000,2700
100000,4059
100000,5866
100000,2764
100000,3085
100000,3118
100000,2866
100000,4997
100000,8239
100000,2788
100000,3007
100000,3137
100000,4369
100000,5935
100000,2624
100000,3046
100000,4193
100000,4957
100000,2777
100000,2890
100000,3055
100000,4775
100000,2629
100000,3136
100000,2942
100000,3090
100000,2802
100000,2681
100000,2920
100000,3157
100000,3978
100000,3091
100000,2824
100000,4059
100000,3808
100000,2861
100000,3202
100000,3020
100000,3906
100000,3399
100000,3677
100000,9403
100000,2792
100000,2728
100000,3247
100000,2957
100000,2747
100000,2787
100000,2534
100000,2890
100000,2853
100000,2854
100000,2874
100000,2944
100000,2935
100000,2817
100000,2863
100000,2638
100000,4364
100000,2928
100000,4014
100000,2948
100000,7685
100000,7504
100000,2823
100000,3041
100000,4115
100000,2751
100000,3396
100000,5226
100000,3025
