interval,rtt
20000,17944
20000,4287
20000,2904
20000,2632
20000,2731
20000,3266
20000,2487
20000,2563
20000,2812
20000,2801
20000,2802
20000,2607
20000,2517
20000,2727
20000,2321
20000,2484
20000,4702
20000,2412
20000,2460
20000,2727
20000,2495
20000,2460
20000,2683
20000,3453
20000,2478
20000,2672
20000,2381
20000,2712
20000,2777
20000,3433
20000,2403
20000,3862
20000,2406
20000,2359
20000,3563
20000,2342
20000,2577
20000,2710
20000,2902
20000,2640
20000,2643
20000,2301
20000,3229
20000,2295
20000,3554
20000,2201
20000,3516
20000,4162
20000,2828
20000,2916
20000,2416
20000,3311
20000,2262
20000,2469
20000,2076
20000,2555
20000,2541
20000,2334
20000,2344
20000,2126
20000,3102
20000,3542
20000,2084
20000,2625
20000,2783
20000,1949
20000,2136
20000,2317
20000,2256
20000,2021
20000,2119
20000,2320
20000,5717
20000,2246
20000,2151
20000,2162
20000,3503
20000,2378
20000,2072
20000,2097
20000,2211
20000,2372
20000,2341
20000,2864
20000,1898
20000,2152
20000,2294
20000,2312
20000,2147
20000,2245
20000,2314
20000,4736
20000,2732
20000,2373
20000,2704
20000,2485
20000,2413
20000,2202
20000,3230
20000,3247
