interval,rtt
70000,80305
70000,10161
70000,14277
70000,3109
70000,3257
70000,2823
70000,4528
70000,2978
70000,2768
70000,2664
70000,3696
70000,4132
70000,2952
70000,2797
70000,2892
70000,7338
70000,4124
70000,2996
70000,2803
70000,3688
70000,3764
70000,3991
70000,4100
70000,3246
70000,2848
70000,2903
70000,4216
70000,2888
70000,3032
70000,2769
70000,2674
70000,3986
70000,4737
70000,2665
70000,2938
70000,2893
70000,4969
70000,3122
70000,2431
70000,3152
70000,2526
70000,3990
70000,2907
70000,2858
70000,2928
70000,2775
70000,5144
70000,3846
70000,4055
70000,2814
70000,9254
70000,4083
70000,2729
70000,2868
70000,2995
70000,3328
70000,4474
70000,2916
70000,2970
70000,2827
70000,2801
70000,4098
70000,2926
70000,2760
70000,2715
70000,2720
70000,4427
70000,2711
70000,2846
70000,7345
70000,2930
70000,4234
70000,2958
70000,2921
70000,3362
70000,3211
70000,4585
70000,3248
70000,3106
70000,2943
70000,15677
70000,7112
70000,3007
70000,3142
70000,3054
70000,3072
70000,4294
70000,3243
70000,2838
70000,2711
70000,3105
70000,3997
70000,3051
70000,2801
70000,2805
70000,2774
70000,4336
70000,2553
70000,2365
70000,2751
