interval,rtt
60000,2838
60000,3178
60000,5653
60000,3100
60000,2686
60000,4212
60000,5927
60000,2951
60000,2895
60000,3155
60000,4907
60000,2591
60000,2725
60000,2666
60000,2935
60000,2972
60000,4710
60000,2759
60000,2776
60000,2785
60000,2696
60000,3911
60000,2855
60000,2969
60000,4493
60000,2851
60000,4005
60000,2958
60000,3173
60000,2904
60000,2984
60000,4371
60000,2944
60000,4705
60000,2984
60000,2912
60000,2876
60000,3699
60000,3166
60000,2998
60000,3056
60000,4976
60000,3091
60000,3122
60000,2788
60000,5212
60000,3082
60000,3683
60000,2855
60000,2819
60000,3000
60000,3618
60000,2790
60000,3763
60000,3706
60000,2837
60000,2921
60000,2893
60000,5084
60000,3132
60000,2735
60000,2908
60000,5865
60000,2737
60000,5107
60000,2890
60000,4313
60000,6136
60000,3409
60000,2924
60000,5993
60000,2869
60000,2728
60000,2977
60000,2240
60000,2875
60000,4466
60000,2615
60000,2906
60000,3024
60000,2951
60000,2920
60000,2972
60000,2944
60000,2737
60000,4776
60000,2867
60000,2530
60000,3176
60000,4851
60000,2838
60000,3028
60000,2690
60000,1998
60000,2654
60000,2836
60000,2878
60000,2534
60000,2929
60000,2870
