interval,rtt
40000,130254
40000,90133
40000,50021
40000,9891
40000,5538
40000,2618
40000,3177
40000,2937
40000,3048
40000,4727
40000,2687
40000,4221
40000,2884
40000,2932
40000,4423
40000,2349
40000,2336
40000,2733
40000,2735
40000,5897
40000,3608
40000,2786
40000,3596
40000,3508
40000,6163
40000,2604
40000,3123
40000,4096
40000,2432
40000,5407
40000,2746
40000,3556
40000,2722
40000,2723
40000,4622
40000,4195
40000,3298
40000,2927
40000,4366
40000,4529
40000,2825
40000,2992
40000,2944
40000,4002
40000,4421
40000,3976
40000,2769
40000,2897
40000,2750
40000,5100
40000,3055
40000,4031
40000,3116
40000,3353
40000,4404
40000,2957
40000,3182
40000,3146
40000,3062
40000,5755
40000,3130
40000,2878
40000,3133
40000,3818
40000,3836
40000,2827
40000,3116
40000,3878
40000,5148
40000,2685
40000,2883
40000,4103
40000,2423
40000,5874
40000,2527
40000,3778
40000,2774
40000,2709
40000,4608
40000,2632
40000,3630
40000,3727
40000,2765
40000,6074
40000,3028
40000,3468
40000,3745
40000,4896
40000,5317
40000,4809
40000,4605
40000,5926
40000,4679
40000,9581
40000,2923
40000,2987
40000,4592
40000,3581
40000,4860
40000,6631
