interval,rtt
110000,42663
110000,3724
110000,129353
110000,19246
110000,2948
110000,107266
110000,3825
110000,91862
110000,2639
110000,76185
110000,2792
110000,165459
110000,55357
110000,8121
110000,4788
110000,134462
110000,24312
110000,2768
110000,109267
110000,2390
110000,90705
110000,2827
110000,75535
110000,3781
110000,59922
110000,2902
110000,43690
110000,2654
110000,131555
110000,21365
110000,2621
110000,109168
110000,2580
110000,96011
110000,3053
110000,77761
110000,2878
110000,163640
110000,53506
110000,2745
110000,140637
110000,30414
110000,2887
110000,115505
110000,5281
110000,100264
110000,2815
110000,86187
110000,2795
110000,67352
110000,2828
110000,53999
110000,5376
110000,36975
110000,2754
110000,126959
110000,16819
110000,2965
110000,103577
110000,2617
110000,84607
110000,2655
110000,70691
110000,2936
110000,53560
110000,2732
110000,143822
110000,33603
110000,4731
110000,118734
110000,8553
110000,3302
110000,94098
110000,3459
110000,77432
110000,2729
110000,64336
110000,3320
110000,51417
110000,3481
110000,4310
110000,129194
110000,19016
110000,6075
110000,102556
110000,2451
110000,192533
110000,82349
110000,2698
110000,65754
110000,3510
110000,8481
110000,2705
110000,139541
110000,29435
110000,2929
110000,115335
110000,5228
110000,96672
110000,2931
