interval,rtt
90000,93385
90000,3225
90000,3021
90000,2939
90000,2912
90000,5167
90000,3892
90000,6319
90000,2764
90000,5661
90000,2887
90000,2872
90000,3095
90000,4697
90000,2696
90000,2828
90000,2992
90000,5319
90000,3252
90000,2730
90000,3071
90000,3729
90000,3996
90000,3436
90000,2971
90000,4006
90000,2622
90000,2791
90000,2910
90000,4333
90000,2795
90000,2835
90000,3063
90000,4125
90000,2802
90000,2992
90000,2902
90000,3923
90000,2798
90000,2540
90000,2887
90000,3547
90000,2687
90000,2809
90000,3238
90000,4057
90000,2812
90000,2927
90000,3326
90000,4244
90000,2459
90000,2803
90000,2564
90000,4115
90000,3859
90000,3076
90000,2853
90000,4253
90000,2722
90000,2854
90000,3810
90000,4061
90000,2765
90000,2821
90000,4190
90000,3827
90000,3092
90000,2873
90000,3329
90000,3994
90000,3072
90000,2900
90000,2697
90000,6258
90000,2836
90000,3265
90000,3234
90000,3831
90000,3014
90000,5248
90000,3934
90000,3895
90000,2741
90000,2904
90000,2842
90000,4085
90000,2860
90000,3033
90000,2681
90000,4172
90000,9483
90000,2809
90000,2464
90000,4286
90000,2715
90000,2673
90000,2884
90000,4741
90000,3222
90000,2811
