interval,rtt
30000,4234
30000,2764
30000,2927
30000,3192
30000,2745
30000,2506
30000,3019
30000,3061
30000,3011
30000,2799
30000,3130
30000,2665
30000,2822
30000,3869
30000,3124
30000,3449
30000,3048
30000,3414
30000,2757
30000,2888
30000,2817
30000,4853
30000,2489
30000,2633
30000,2424
30000,2771
30000,2720
30000,4304
30000,2547
30000,3817
30000,3305
30000,2465
30000,2640
30000,4303
30000,3212
30000,2770
30000,3573
30000,2701
30000,2514
30000,5666
30000,2566
30000,2500
30000,7236
30000,2233
30000,2388
30000,2767
30000,2615
30000,2805
30000,2444
30000,3804
30000,2788
30000,2286
30000,2297
30000,2454
30000,2182
30000,2829
30000,2229
30000,8152
30000,2155
30000,3676
30000,2541
30000,2582
30000,2797
30000,2676
30000,2532
30000,2159
30000,2391
30000,3510
30000,2178
30000,3615
30000,2467
30000,2424
30000,2165
30000,2639
30000,2150
30000,2186
30000,2520
30000,2524
30000,2341
30000,3677
30000,19879
30000,3047
30000,2582
30000,2491
30000,2282
30000,3364
30000,3980
30000,4275
30000,4068
30000,5134
30000,5273
30000,3726
30000,3282
30000,2505
30000,2475
30000,2716
30000,2372
30000,3714
30000,6039
30000,5527
